	Acetate1	Acetate2	Acetate3	Acetate4	Acetate5	Acetate6	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	Glucose6	Glucose7	Glucose8	Glycerol1	Glycerol2	Xylose1	Xylose2	Xylose3	Xylose4	Xylose5	Xylose6	Xylose7	Xylose8
b2422	0.000274474807612	0.000444831673113	0.000296466928988	0.000403415960652	0.000318445782844	0.000222925240891	0.00022596992092	0.000256232201131	0.000213885682526	0.000164619452757	0.000271362244801	0.000436315153816	0.000286211687332	0.000194727129354	0.000293958125755	0.000259195348153	0.000273657799076	0.000253798984925	0.00031771317226	0.000191180527581	0.000210894922875	0.000160564829473	0.000254078075301	0.000235859695834
b0025	5.62E-05	5.13E-05	7.93E-05	7.92E-05	7.47E-05	6.91E-05	8.54E-05	9.47E-05	5.56E-05	6.63E-05	6.58E-05	8.47E-05	7.24E-05	8.93E-05	6.07E-05	5.54E-05	9.10E-05	7.29E-05	6.72E-05	5.57E-05	0.000113937372527	9.66E-05	6.36E-05	7.45E-05
b2568	0.000156328639445	0.000205556784028	0.000126506568618	0.000181421799817	0.000150817617163	0.00016140424007	0.000217822567701	0.000194764437553	0.000177526558733	0.000149989374501	0.000187122704634	0.000185288322546	0.000159266286727	0.000196201663676	0.00016326243749	0.000131176834498	0.000200238000838	0.000154479108862	0.000240493792314	0.000174199532696	0.000319874584415	0.00017959788435	0.00017558928403	0.000146428625273
b1780	0.000297147069943	0.000312841745375	0.000344378243897	0.000352558529551	0.000362471319418	0.000346233585377	0.00038330174588	0.00039910687997	0.000460654887724	0.00050204810154	0.000241313635404	0.000306699756442	0.000534165369213	0.000604951177487	0.000499111131509	0.000454880310834	0.000488997239165	0.000536817935037	0.000538396730878	0.000456663418886	0.000351967642308	0.000268260856599	0.000424077714371	0.000409339374045
b0197	0.001647466732391	0.001918769807895	0.001624408564378	0.001845582947829	0.002108386636226	0.00201625284632	0.002869800872406	0.002886192346369	0.002289826653693	0.002968469982128	0.002589249282669	0.002254816568268	0.002166892373135	0.001803175130812	0.002909868056206	0.002949607143065	0.002562979377547	0.002887527398906	0.003642599952898	0.002908489657126	0.002897046412607	0.003165480498915	0.001841524413422	0.002399074101297
b0090	8.16E-05	4.94E-05	6.11E-05	6.84E-05	0.000109185253638	8.51E-05	0.000110384606208	0.000103055197285	9.68E-05	9.58E-05	8.04E-05	8.46E-05	9.78E-05	9.56E-05	5.28E-05	6.24E-05	9.14E-05	5.83E-05	8.65E-05	9.74E-05	0.000171719172234	0.000127598349832	0.000115459506798	0.000116861460527
b0378	5.47E-05	5.16E-05	0.000153363244835	0.000153152260963	6.30E-05	6.47E-05	0.000136622851134	5.92E-05	9.60E-05	9.50E-05	6.01E-05	6.16E-05	9.52E-05	9.16E-05	7.28E-05	7.28E-05	6.71E-05	8.01E-05	5.72E-05	5.72E-05	6.04E-05	5.78E-05	6.03E-05	6.27E-05
b0176	5.97E-05	5.63E-05	6.85E-05	9.16E-05	0.000112727719634	6.37E-05	8.83E-05	8.37E-05	6.15E-05	6.08E-05	8.44E-05	9.69E-05	9.53E-05	8.50E-05	6.16E-05	6.16E-05	6.01E-05	6.05E-05	6.24E-05	6.24E-05	6.59E-05	6.31E-05	6.58E-05	6.84E-05
b1274	0.000521030942955	0.000506948646981	0.00042107627971	0.000466471338034	0.000843251443212	0.000533815370814	0.000691895577673	0.000735713505799	0.001059856075193	0.000804750334215	0.000531450234213	0.000764575472098	0.000903740310387	0.001021446476794	0.000572661496087	0.000537994045963	0.000759740116846	0.000731071196776	0.000915786693673	0.000981937817213	0.000881866321839	0.000794022531266	0.00077485593079	0.00056865651444
b1270	2.68E-05	2.52E-05	3.60E-05	3.50E-05	4.17E-05	4.28E-05	3.07E-05	3.15E-05	0.000172615935244	4.39E-05	3.48E-05	3.56E-05	4.08E-05	3.92E-05	2.76E-05	2.76E-05	4.92E-05	3.30E-05	3.28E-05	3.65E-05	3.39E-05	3.24E-05	3.72E-05	3.87E-05
b0051	7.24E-05	8.44E-05	9.47E-05	0.000130346035674	7.40E-05	6.55E-05	0.000106347117981	0.000107633267926	4.31E-05	4.39E-05	8.41E-05	6.84E-05	4.98E-05	5.55E-05	4.12E-05	4.02E-05	5.67E-05	5.70E-05	6.22E-05	8.21E-05	0.000133521786622	0.000112502251413	5.92E-05	0.000131611685334
b0243	0.00032903091725	0.000301865923639	0.000398438596058	0.000445699002234	0.000392701610255	0.000391949464752	0.000604531409752	0.00061427125343	0.000565655547972	0.000536810407698	0.000406416880943	0.000528964705708	0.000646064603651	0.00068884136474	0.000467109560781	0.000477200154116	0.000624852869255	0.000500586655723	0.000498284150916	0.000494592812061	0.000447012075195	0.000495165234768	0.00047433593469	0.000454331864985
b4051	0.000369794537936	0.00018561379315	0.000266536068642	0.000325318145045	0.000285759555914	0.000394097771908	0.000185454404126	0.000161096421385	0.000176702803277	0.000173996132834	0.000156467674333	0.000192947190871	0.000136208294661	0.000174926281853	0.00013818879434	0.000128686464143	0.000199594882598	0.000135645460742	0.000124415891498	0.000133816201894	0.000148220866097	0.000118287150606	8.53E-05	0.000118071167654
b1928	8.87E-05	0.000112999906581	0.000168844491648	0.000190530071505	9.90E-05	9.54E-05	0.000178748828855	0.00017207926793	0.000151037908032	0.000138391509804	0.000193522896577	0.00017151982374	0.000159360811731	0.000111618655561	0.000132778595738	0.000148748864569	0.000106242464738	8.75E-05	0.000144756817055	0.000117820692858	0.000154791507733	0.000123713538271	0.000126939707232	0.000127468512047
b2679	0.000147838874266	0.000139434137021	5.48E-05	5.23E-05	0.000203846605343	0.000114154926319	5.78E-05	5.73E-05	4.55E-05	4.50E-05	4.85E-05	4.97E-05	4.56E-05	4.38E-05	7.00E-05	5.70E-05	4.49E-05	4.52E-05	5.89E-05	5.90E-05	0.000135406910774	5.92E-05	6.59E-05	6.85E-05
b4143	0.008414861995069	0.009343955629951	0.010298360496719	0.009461404644346	0.010185474279053	0.00926777668425	0.006796418035014	0.007322069448382	0.006817484718986	0.007569031296771	0.009139354190287	0.007796237634551	0.004897446814841	0.003593513192368	0.00717334449314	0.007353285114892	0.005511721249714	0.004222949949412	0.005382889144724	0.007311298757213	0.006023795341986	0.00618572499145	0.006404365258876	0.006840710673695
b0084	7.70E-05	7.26E-05	8.40E-05	8.39E-05	8.62E-05	8.84E-05	8.55E-05	8.48E-05	7.94E-05	7.85E-05	8.61E-05	8.82E-05	8.85E-05	0.000107236875765	7.95E-05	7.95E-05	8.64E-05	8.49E-05	9.81E-05	9.82E-05	0.000117816652322	0.000112765333422	9.90E-05	0.000102958729975
b3829	0.017596381319011	0.020827167371613	0.01368887377151	0.011634555414164	0.018960873049797	0.013662713135276	0.029117126804342	0.029868555833304	0.019704924001567	0.018196308682949	0.043242976171714	0.034097371459839	0.028326006187965	0.026854976784486	0.032843768474361	0.03667237417467	0.030519145258416	0.03403443974001	0.028620272377641	0.024532299052503	0.02653200244262	0.041483355243334	0.03253665039631	0.036607402043309
b0783	3.58E-05	4.57E-05	4.35E-05	4.85E-05	5.26E-05	2.29E-05	7.03E-05	8.30E-05	6.36E-05	4.84E-05	7.24E-05	0.000112656972747	4.46E-05	6.23E-05	5.80E-05	4.29E-05	6.55E-05	5.13E-05	5.64E-05	6.59E-05	7.16E-05	4.31E-05	5.50E-05	6.08E-05
b4322	0.000291674452709	0.000240650084069	0.000319098637841	0.000385800256447	0.000286330872447	0.000378257889401	6.47E-05	6.06E-05	5.77E-05	5.70E-05	0.000115097872296	0.000139260262715	7.09E-05	6.82E-05	0.000116465273847	8.86E-05	7.02E-05	7.06E-05	0.000174468773947	0.000183485246126	0.000143940831363	0.000205902710986	8.52E-05	8.86E-05
b0860	0.001328940957636	0.001029369449628	0.001052457751314	0.001277837640965	0.001210034002169	0.001123245833747	0.001518643781314	0.001343115855521	0.001291449219727	0.001143039255672	0.001559686655087	0.001545858508672	0.001116840076029	0.00091798364378	0.001265501051972	0.001325324022122	0.000896645823466	0.000517635315285	0.001099993532823	0.001101748903044	0.001442871907938	0.001453552357366	0.001291587943582	0.001163028749068
b3212	0.005257749581915	0.006420105288715	0.002597383192982	0.002719832610961	0.002925340658443	0.002739284648527	0.004173263659145	0.00424830188769	0.007751960065634	0.007136724150191	0.009735948309446	0.008421851577069	0.006712236318385	0.006690813173896	0.006134262190949	0.006941319492487	0.007277840927389	0.008606944623708	0.008953414603261	0.00794664980362	0.012792944779528	0.011069454292824	0.010951858805842	0.00962584351298
b2417	0.001047474593011	0.000609760548462	0.001488541873044	0.001520550357754	0.000756222324421	0.000866164626751	0.002227060391369	0.001824440674956	0.002225080627886	0.001959186815186	0.001856184778651	0.001588481244002	0.001376158739698	0.001100352781687	0.001714796685531	0.001729606302619	0.001289684889449	0.001145945823917	0.001031552345427	0.001686701722668	0.001234866821576	0.001282863239226	0.000983061998452	0.001148166096235
b2435	3.82E-05	3.60E-05	4.17E-05	4.16E-05	4.04E-05	4.14E-05	4.24E-05	4.21E-05	5.96E-05	6.09E-05	4.85E-05	6.58E-05	4.49E-05	4.05E-05	3.94E-05	3.95E-05	3.85E-05	3.87E-05	3.99E-05	4.00E-05	5.46E-05	5.23E-05	4.21E-05	4.38E-05
b1452	0.000449674134285	0.000405234856403	0.00052331714724	0.000533271538877	0.001347637827477	0.001118384855104	0.000948936245467	0.001036382305724	0.000823090984843	0.000796535845134	0.000572285850623	0.000677285064604	0.000978078919	0.001082149073563	0.000900978667697	0.000791990786956	0.000770421262738	0.000639925709348	0.000536534478664	0.000561154050834	0.000591838688207	0.000511241270655	0.000568330806282	0.000512874520335
b0124	0.000133962845372	0.000126346969497	0.000115065693248	0.000114907395832	0.000188308968524	0.000146361287889	0.000650566517414	0.000594990626653	0.000461338538929	0.000311335428244	0.000251897154746	0.000273552575784	0.000475993023522	0.000342233066137	0.000108874347998	0.000108954030689	0.00038883172223	0.000297378894398	0.000110276028701	0.000110333017738	0.000116454797618	0.000111461867429	0.000311364777856	0.000178718870224
b1854	0.001504179431096	0.001529330998748	0.001906839663513	0.002008330125307	0.001145155939013	0.001449175173684	0.001628914439978	0.001353735454186	0.00187886872511	0.00196055057247	0.001270597624609	0.001172164919369	0.001628071202933	0.001829982712921	0.001161909255574	0.001067405488445	0.001287156143501	0.001335838723951	0.001308009608937	0.001471703259401	0.000845924767453	0.000724157464655	0.001174256442667	0.001137739569439
b0677	0.00011001554647	0.000103761090289	0.000200736239564	0.000203290108745	0.000165268998063	0.000193097632631	0.000104414174892	0.00010643831603	9.82E-05	0.000115189701734	0.000136982338886	0.000121821454168	0.000121057229193	0.000111281436575	9.97E-05	0.000111808367328	6.98E-05	6.32E-05	0.000107733078616	9.47E-05	8.84E-05	8.46E-05	0.000130277750042	0.000112155032166
b3641	5.12E-05	6.83E-05	4.27E-05	4.60E-05	3.78E-05	3.90E-05	3.14E-05	3.11E-05	6.10E-05	6.03E-05	4.72E-05	4.84E-05	2.96E-05	2.85E-05	7.78E-05	4.34E-05	4.38E-05	4.45E-05	5.45E-05	9.98E-05	4.19E-05	4.01E-05	3.17E-05	3.29E-05
b3939	0.000252706210951	0.000342380155519	0.000274611805616	0.000310607116912	0.000383990023671	0.0003231075291	0.000871063552576	0.000868285871082	0.000629859389072	0.000659634893351	0.000381264973127	0.0005058096748	0.000682159082844	0.000573292737141	0.000629863636661	0.000564070196044	0.000831675687958	0.000703288983998	0.000766577693807	0.000641978710819	0.000375419709286	0.000377429275943	0.000418843169685	0.000353991943281
b2607	6.55E-05	6.18E-05	5.90E-05	7.56E-05	8.24E-05	5.47E-05	7.08E-05	7.62E-05	7.31E-05	4.59E-05	7.89E-05	9.64E-05	0.000108517759229	9.16E-05	6.27E-05	4.19E-05	7.81E-05	5.42E-05	7.92E-05	3.68E-05	4.01E-05	6.45E-05	7.49E-05	6.30E-05
b1087	4.08E-05	3.85E-05	9.73E-05	0.000116179152688	5.90E-05	6.76E-05	4.43E-05	3.95E-05	2.69E-05	2.67E-05	3.75E-05	3.85E-05	2.77E-05	2.66E-05	2.70E-05	2.70E-05	3.00E-05	3.02E-05	2.73E-05	2.73E-05	3.44E-05	3.30E-05	3.08E-05	3.21E-05
b0954	0.000729333051221	0.000880700666294	0.000858115169737	0.000878128596412	0.00068362803167	0.000707800216648	0.000725305260565	0.000677250578427	0.000636708433778	0.000724549390852	0.000877793893481	0.000765442719235	0.00060071656836	0.000569830175234	0.000818774270691	0.000839469399614	0.000801183074064	0.000744773328196	0.001032712620362	0.000864150569646	0.000784107203244	0.000786307388221	0.000518826115017	0.000462529500431
b2688	0.000258243043302	0.0002511185651	0.000288329056408	0.000302026991183	0.000365959600125	0.000308802497801	0.000611790662091	0.000425683758881	0.000361957741798	0.000341010098682	0.000608451611403	0.000641386430871	0.000388380049854	0.000699428376797	0.000263275937848	0.000224011969821	0.000200385003248	0.000304623277652	0.000341383280583	0.000396338145311	0.000339424503001	0.000298830045287	0.0003239069345	0.000350256550331
b3005	2.04E-05	1.92E-05	2.22E-05	2.22E-05	4.35E-05	2.42E-05	5.34E-05	6.65E-05	2.98E-05	5.22E-05	5.77E-05	6.13E-05	3.81E-05	3.65E-05	3.39E-05	2.31E-05	3.87E-05	3.89E-05	2.64E-05	2.76E-05	0.000120716563158	6.23E-05	3.66E-05	3.35E-05
b0207	3.92E-05	3.70E-05	7.20E-05	9.05E-05	4.59E-05	5.03E-05	7.64E-05	5.87E-05	3.66E-05	3.62E-05	3.90E-05	3.99E-05	3.66E-05	3.52E-05	4.69E-05	4.08E-05	5.39E-05	5.42E-05	4.82E-05	4.82E-05	3.92E-05	3.75E-05	3.91E-05	4.07E-05
b0071	0.00062388831793	0.00047154347646	0.000592667725656	0.000568022879518	0.000257578959035	0.000290147693939	0.000619050168263	0.000606131445891	0.000500417751448	0.000578998602587	0.000773390291993	0.001078392940553	0.000435174334072	0.000464340188041	0.000806195103838	0.000703634528435	0.000639245839299	0.000700778777218	0.000794699553827	0.000572270462607	0.000588272377824	0.000502499374818	0.000420339483071	0.000440392486557
b1809	0.00016491432007	0.000194423540626	0.000163408012639	0.000160449099825	0.000218668231307	0.000159709730246	6.46E-05	0.00012459876343	0.000147993190693	0.000146091962816	6.12E-05	7.76E-05	0.000269297187823	0.000308962649996	0.00016238718897	6.56E-05	0.000128356888864	0.000109076212293	0.00010398974882	0.000122973048323	0.000153713648549	0.00011501856949	8.43E-05	6.21E-05
b3200	8.26E-05	0.000137539400653	0.00012304060837	0.00014327261881	0.000181340363138	0.000142365236708	0.000184848529944	0.00018483416595	0.000165823581758	0.000162259633382	0.000124604878089	0.000156398541253	0.000170160552539	0.000189431042166	6.59E-05	3.61E-05	5.53E-05	5.86E-05	0.000166866487026	0.000138459456767	0.00015342541551	0.000126608088412	0.000135572369616	0.000136106940004
b4352	0.000126735318166	0.00014443248446	0.000183035320249	0.00020742848457	0.000173609159351	0.000135374110157	0.000104916889394	0.000129440278385	8.32E-05	7.76E-05	8.08E-05	9.63E-05	0.000137709131368	0.000138814523734	0.000129987343441	9.70E-05	0.000199326835037	0.000164650975765	0.000176598969838	0.000155392750085	0.000169426300652	0.000109967520053	0.000100152704962	0.000115819892498
b3885	0.000176005310477	8.57E-05	0.000165709832862	0.000159983257396	0.000158099647879	0.000199882766905	3.83E-05	6.61E-05	5.43E-05	5.37E-05	4.94E-05	5.06E-05	4.46E-05	4.79E-05	4.89E-05	4.87E-05	4.89E-05	7.82E-05	5.55E-05	8.95E-05	0.000118883269823	0.000113786220331	7.07E-05	6.23E-05
b2947	0.000308059715582	8.12E-05	0.000217391915052	0.000248223140991	0.000237581457763	0.00023730467211	0.000330699009164	0.000288294302807	0.000294144810393	0.000316580279634	0.000211068612027	0.000322032046574	0.000314222385989	0.000306708238403	0.00025770052718	0.000250898161953	0.000318794768101	0.000305911082067	0.000255514843698	0.000279245064491	0.000329609368988	0.000248329316215	0.000271443575383	0.000188762230387
b2708	5.54E-05	5.87E-05	0.000102841773154	9.76E-05	7.14E-05	7.43E-05	5.58E-05	5.38E-05	5.41E-05	4.51E-05	6.52E-05	7.65E-05	5.35E-05	5.14E-05	5.76E-05	4.27E-05	6.59E-05	6.34E-05	5.64E-05	7.11E-05	8.34E-05	6.01E-05	6.58E-05	6.85E-05
b1264	0.000536982671816	0.000711789890672	0.000524556848866	0.000524497453238	0.00071249064451	0.000641725624905	0.000812610631738	0.000811735311028	0.000594612707855	0.000537243868985	0.000816060805251	0.000861367982766	0.000640990449066	0.00070279410327	0.000481900089725	0.000418831517336	0.000588874468691	0.000505058956171	0.000474122062673	0.000415230166962	0.000729553506169	0.000637247597798	0.000615077028823	0.000545571042866
b2762	0.000403328135162	0.000303928207339	0.000235882949655	0.000278094303314	0.000293625843562	0.000248716499364	0.000428009126978	0.000439830147165	0.00052012783459	0.000578012962622	0.000753880297357	0.000799315527248	0.000496841835881	0.000419173178372	0.000327916419392	0.000400265272267	0.000436065596997	0.000330872286378	0.000527895492134	0.000538378935783	0.000508486365307	0.000634222545751	0.000530441475208	0.000400746852886
b2065	0.000153285090423	8.27E-05	0.000162987273739	0.000204126892735	0.000191673282732	0.000191668924877	0.000109834909688	0.000145015222575	0.000140100382393	9.78E-05	8.49E-05	7.64E-05	0.000140008232554	0.000137563532474	0.000107604327984	8.80E-05	0.000139814463432	0.000103575155258	0.00011885510126	0.000115861356228	0.000117328823946	8.38E-05	9.63E-05	0.000118715232263
b1492	7.98E-05	6.48E-05	7.37E-05	7.36E-05	0.000303543743046	0.000444381799887	0.000343788565955	0.0003203781034	0.000158460000484	0.000226164844441	0.000111953355325	0.000120594796702	0.000226511243769	0.000254274384644	6.97E-05	6.98E-05	0.000191753437413	0.000142787878931	0.000160732247135	7.86E-05	0.000634588955777	0.00064799649674	0.000918489534649	0.000458557750493
b3997	0.000114163498186	6.66E-05	0.000126756172198	0.000156871006555	0.000118285874156	0.000113338106263	0.000195172528159	0.000227403363992	0.000162962604126	0.00016877972404	0.00014268905358	0.00018494951081	0.00013957681018	0.000151546185169	0.000170480168292	0.000167604349522	0.000191802977662	0.000172388022331	0.000183955255746	0.000149323845444	0.000168604992336	0.000183302261384	0.000162829028155	0.000144120972499
b3146	5.27E-05	4.97E-05	8.32E-05	8.49E-05	4.99E-05	5.12E-05	9.04E-05	8.08E-05	8.95E-05	6.22E-05	5.53E-05	7.42E-05	5.95E-05	6.25E-05	9.51E-05	4.62E-05	7.54E-05	7.39E-05	8.91E-05	8.91E-05	0.00010356222055	7.74E-05	5.41E-05	5.47E-05
b0658	0.000128554728843	0.00010231195301	0.000142490402159	0.000165690486577	0.000134389779909	0.000155218177111	0.000116792678703	0.000115528627722	7.58E-05	8.58E-05	0.000101332376782	0.000120457044361	8.43E-05	6.11E-05	6.90E-05	6.40E-05	6.38E-05	6.88E-05	9.94E-05	0.000132578726127	0.000256158424712	0.000201274809509	0.00016608339731	0.000134781920528
b3300	0.000630121922904	0.000761264208718	0.000795687122847	0.000973962519035	0.000763235051512	0.000694154563969	0.001151909703698	0.001120427900854	0.000859108457401	0.000790029830274	0.00118330653598	0.001254438504648	0.001112397564467	0.001118810482157	0.000864057405113	0.000775677605132	0.000915762897526	0.000988474322147	0.001172271347784	0.001038742078055	0.001013128658418	0.000884050656239	0.001084896870207	0.001025915604297
b3791	0.000177280685524	0.000173472243017	9.09E-05	7.63E-05	0.000148358688338	0.00015453466908	0.000120378138085	0.000102675540673	9.82E-05	8.13E-05	8.86E-05	0.000131634214099	5.39E-05	5.19E-05	8.14E-05	8.28E-05	0.000116436736351	0.000114015475887	0.000112553621802	0.000138100052609	0.000269024701143	0.000241572837039	0.000175300493379	0.000149800557095
